CardID,AccountID,CardType,UsageType
f58f9bdd-d520-4ef5-878a-4dcbdac97c5a,f104ad27-ee75-434e-b067-dba16d8bebc3,Virtual,Credit
3946ad23-c098-42b4-ba79-8ed42a0bfd9f,a888e7af-fca3-4bae-b9e3-202eee4bd350,Primary,International
da2a4996-aaef-4529-81aa-db8000401b20,a888e7af-fca3-4bae-b9e3-202eee4bd350,Supplementary,Domestic
640324f0-99b3-41a6-af2a-e2fd838edbe4,08207d4e-812f-4d98-b777-6609db576a7f,Supplementary,Credit
1006e0eb-63a8-4422-a29e-ae63e8475ebd,ff0dd3c2-ac4d-4d33-9515-28af4d25298f,Primary,Domestic
d56e0949-1de5-4d73-8e1e-5ebdff99fe31,f47e3ca0-723f-485a-a57b-084d2b0582e0,Primary,Debit
80ff8beb-631e-4726-8364-9c91faca60d4,f47e3ca0-723f-485a-a57b-084d2b0582e0,Supplementary,Debit
ab16b1fd-14ca-428c-9336-eb2833ba1e1b,8a693650-a9a2-49cd-bb6f-65df1d9d1d80,Virtual,International
55b82364-9ca4-406c-9076-ddad317e43a4,edd32be9-2905-4dd7-877b-1426b73c62ab,Primary,Domestic
dabd385c-d2c5-49ab-b830-aa05d2d4dd05,a23036d2-88d7-447c-ac38-704b22c0eee9,Primary,Domestic
10f3f41f-f202-4876-8c44-3b8c068634e7,cba88a28-1727-40d8-bdf1-02c2b9b4c225,Primary,Credit
9cb076a2-0e55-4d71-871e-b65c600c8bc0,ec814510-c42e-4fc8-9372-e80dee892190,Supplementary,International
4b045067-1481-496b-877c-bc8ca5f604d7,ec814510-c42e-4fc8-9372-e80dee892190,Supplementary,Debit
db9b318b-12ba-4c10-9b45-caa9a13ea32a,57dda51e-a4dc-4d4e-908e-04ac99c6207f,Virtual,Credit
7400c7a1-0de8-45b2-9246-cc34bcdbe579,57dda51e-a4dc-4d4e-908e-04ac99c6207f,Primary,Debit
dce6ea64-2d5c-4588-860e-35b66864fe6b,be332380-b7aa-43b6-a900-b66f6083bf88,Virtual,Domestic
df30f2f5-3226-486f-8595-30c1a1295a39,be332380-b7aa-43b6-a900-b66f6083bf88,Supplementary,Credit
a45ee904-717d-4042-b30d-6ea3951c4200,3bbdf80c-cef6-4a14-afdc-c21bdb2c0eb7,Primary,International
0ce06819-24c6-4f93-a081-9bf56940240c,4a7d6fa1-1d9d-4b86-8253-fb27393aa0a9,Primary,International
a333639f-3873-44c1-9e4c-e90bbadfbb75,4a7d6fa1-1d9d-4b86-8253-fb27393aa0a9,Virtual,Domestic
e54dce58-044e-4d9b-8526-aeed47a0fcda,5719d3e4-16d1-4768-9c83-90ba1672380e,Virtual,Debit
994d4c03-7154-44b9-b0ce-68ab7ec9ef95,92a593c8-1db9-4330-b127-6a5cbe9f44cb,Supplementary,Domestic
0ee503e3-298d-4c45-a407-675048107252,92a593c8-1db9-4330-b127-6a5cbe9f44cb,Virtual,Domestic
e2abe6e3-72f3-4ed1-b163-ebe1b6dd5f35,970e287a-0fd7-40f2-8f90-8490006e0070,Supplementary,Credit
c351c359-6739-4010-b9dc-86a923c560d2,635d8150-d8dc-43a5-b09a-8327891d47fe,Primary,Credit
214990ed-abe0-4080-a961-a383dceea2eb,c572aa5b-51d4-4f72-ac77-8135fad76ab7,Supplementary,Credit
04fb7e52-5834-45e1-a31f-167698a7e77b,a9eb0bf9-850e-4d30-a055-adeccbebb43f,Supplementary,International
bef0e0f1-1791-4e3c-8c75-70cc8e32ebbf,da3465d9-89cd-40e7-825a-2dd465333140,Virtual,International
a01989d1-b998-4301-bdf9-e116df58c65f,da3465d9-89cd-40e7-825a-2dd465333140,Supplementary,International
626cd59a-ec3e-43c3-b961-3250d3752185,d0ef1299-250b-4c5a-90e0-8a8175ea1023,Virtual,International
293572d3-fb63-43cb-8c35-bf2dec4fa141,d0ef1299-250b-4c5a-90e0-8a8175ea1023,Primary,Debit
9a0f7242-eeb7-491f-b304-08fa90bf747e,51f4a724-9950-4858-88ca-c260b3f5a21c,Supplementary,Credit
4377be10-c719-45ea-84e4-992911196b23,51f4a724-9950-4858-88ca-c260b3f5a21c,Primary,Domestic
8623a5ca-efc3-4842-a5b4-11ed05d1f737,d900da4b-ff31-4846-8600-fc5f1f9b5662,Supplementary,Domestic
113145d2-4346-4ce5-8895-d134acb4b5c3,d900da4b-ff31-4846-8600-fc5f1f9b5662,Primary,Debit
33e1f2af-32cc-4a25-b1fd-1e5ef86561ef,d91b1cb6-35ea-4d3e-b77d-ff3ad3f04058,Virtual,Credit
efef1246-16d4-42f7-bb6b-c3b774309740,d91b1cb6-35ea-4d3e-b77d-ff3ad3f04058,Virtual,Credit
506f6bc0-ee6f-4a9c-b446-023621f66088,399e4d08-cf77-48cc-af36-feb1bb8f7b2b,Supplementary,Domestic
2bd6f0fb-ee3c-4687-b704-eced5b9df42d,db55daf5-2dd4-450c-86aa-7991dd8cf1ca,Primary,International
f605070b-ea73-4391-9840-f42533decf96,4c91ef0e-644d-452c-ba36-96cc7ccd1ac6,Primary,Credit
8b7080c2-7799-425b-9bd4-a24e66bc6735,4c91ef0e-644d-452c-ba36-96cc7ccd1ac6,Supplementary,Debit
02b964d6-76d9-4b12-9443-3a8eed5acddc,05855672-fdb6-41a6-a8c0-e305d9387dfb,Virtual,Debit
e62c54bb-ff01-4f14-997b-d00e34757171,05855672-fdb6-41a6-a8c0-e305d9387dfb,Primary,Domestic
1a062a0e-ad93-4d1a-aa0d-c97ee85af565,592aa87b-fd85-4cf8-b932-28b9ad8ac4bc,Supplementary,Domestic
001e7006-29d3-44d6-9a59-6f63141ec659,126301a0-641c-4619-a430-58d9c1f98e90,Supplementary,International
c016215d-3807-4f3a-9cd4-aa85613c826a,126301a0-641c-4619-a430-58d9c1f98e90,Primary,Debit
83674372-d33e-4b2c-bceb-cc1d6c019c07,b37bdb99-31f1-4f8b-ac4d-e885b245b7d9,Primary,International
21e219ce-5158-4417-ab6d-0f79fac368c1,ca9128fb-c094-4932-92cb-8f692182b518,Supplementary,International
92ccadb2-8bce-4c24-bee9-58ac77bd00de,ca9128fb-c094-4932-92cb-8f692182b518,Primary,Debit
1f0b2be6-6040-4c51-984f-a41ff9f7852c,4dd7cb5c-b5a7-4756-af40-55ddd98d213c,Primary,Credit
1307afb6-728e-4994-b7df-79d830bd373a,93c09687-29e7-4176-a796-17c47520d99e,Primary,International
4bf66063-8b91-4e2d-aaf9-ee3ee432d37d,7b814ce1-b22a-4428-b11f-4ae4233731e0,Primary,Domestic
0c975601-97b1-4fbd-83bc-bd124e9dfdb6,35b33f54-2513-4cd4-a5b0-15b44a84525f,Primary,Debit
dd53abe1-2b2f-4082-b613-aed3b9da42b4,35b33f54-2513-4cd4-a5b0-15b44a84525f,Primary,Credit
240ed1db-0c3b-4dd8-92b1-9d01942caa0c,32167340-bf95-4f33-8dea-6f5237d7cab3,Primary,Credit
82a0f6e9-4b44-4a71-a545-4a72dd372743,dbc21e42-fd0d-4cb1-8916-7a93ada63c4b,Primary,Domestic
18323765-d145-4528-b91b-ad400b022156,dbc21e42-fd0d-4cb1-8916-7a93ada63c4b,Virtual,International
feb3a855-48e6-4273-8680-13786e607c2f,2b10a823-d777-4933-adf0-1fe06d572692,Primary,Credit
3473b11a-73a5-44c1-bc8b-c1890d8adcc6,2b10a823-d777-4933-adf0-1fe06d572692,Virtual,Credit
1a037833-d4fd-4ad6-8008-40cbae9abf14,5b078b11-1896-4587-8e6b-bde0ed0d6017,Virtual,Credit
1bb868d5-88c0-43d7-b86c-014f65fae4a1,6f0eebef-97e8-4057-96a7-01aba66ccf43,Supplementary,Credit
76949bb0-e7b0-427d-a44b-405aed7cb20d,b8f91075-a081-45d2-a608-92d6f84006f2,Primary,Credit
aad29f81-7fe9-4b4f-8a7a-d5f3bdacb371,b8f91075-a081-45d2-a608-92d6f84006f2,Virtual,Credit
2fc82f4d-ea48-4dae-ab99-f902836d943f,1e69d7ef-08b3-4111-beb8-62c6676c269f,Virtual,Debit
29568d7d-d57e-4322-8396-63d0133ee71e,1e69d7ef-08b3-4111-beb8-62c6676c269f,Primary,Debit
7dd7e170-e0d0-407c-979e-e93ba3999919,61d15db2-a67a-470a-9175-3cd1dd69cf6b,Primary,International
8947494f-96c8-4002-9215-2070e4eea1bc,61d15db2-a67a-470a-9175-3cd1dd69cf6b,Virtual,International
a0d60422-1a32-4219-aeb1-3e3cd3cb6d14,1ddb4f15-1eb8-4863-82f8-60445e08e249,Supplementary,Credit
ee3ada8b-84f9-40cb-82d7-57a83181b49e,fcc2ed18-92ae-413c-963b-d56405e514ff,Supplementary,Credit
9290a83a-2bef-4363-ab7c-7396f942fcb2,fcc2ed18-92ae-413c-963b-d56405e514ff,Virtual,International
d46a537b-bc0b-45fe-9713-412e8bceda58,b198047f-4612-4424-bac0-67a69297eaac,Supplementary,International
afd0c396-bb31-4aeb-88ce-14bb7dc63851,b198047f-4612-4424-bac0-67a69297eaac,Primary,Credit
c2045288-3bde-4b66-b01c-3f0c9b43324c,97c6eb3c-cb5a-4c0e-9834-a40dbecfdded,Primary,Domestic
3b4c0646-d38a-4b74-9dd8-6b0e6d0faded,fffcff63-7bf3-48f5-a24b-31d72e5c58ad,Primary,International
3e372c8d-8a13-4d8d-9292-4079dfee84b1,4c618a43-6f04-4c76-b3e6-922da5044925,Primary,Debit
83eab8b5-d91b-4378-9d6f-affbe06bae1f,534234cf-1974-4b71-a00f-7ed09248c8c8,Primary,Credit
fef44a33-ae78-4d3f-8b23-96072d5e114d,534234cf-1974-4b71-a00f-7ed09248c8c8,Virtual,Credit
56a60db5-0776-449a-a88e-8d5d51856418,dcb9d394-e8ac-44c4-b6b9-824010416cbc,Primary,Domestic
731bd233-c011-4674-928a-77e53a99bbcb,dcb9d394-e8ac-44c4-b6b9-824010416cbc,Virtual,Domestic
7e29d9a1-05dd-4fbf-bd21-0b7df5b350ab,64cfd9b9-050e-4961-b363-d272d0181ce6,Virtual,Debit
8b6acc43-96af-4fcb-b3eb-f780c91d95c7,64cfd9b9-050e-4961-b363-d272d0181ce6,Virtual,Domestic
671cae75-6dbe-434e-a2fb-8131b81c5f50,c891c9c6-8952-4c51-9145-3eb78e59f579,Primary,Debit
1e767433-fe95-4f4a-ad56-c7c7ae455311,89fab5cc-95b0-4f8a-964f-10b584d6b400,Virtual,Credit
0fa38669-b33a-42a9-ba73-42fc741d6857,89fab5cc-95b0-4f8a-964f-10b584d6b400,Primary,Domestic
7f184a88-f02d-41dd-9c64-34ef6714aea1,a6d5dac6-ca41-4052-919e-af98b6b84329,Supplementary,Debit
84add36e-67b3-4154-a67a-e19a3c6736b0,351c586a-c0c3-459e-80e5-ea1a1fc45171,Supplementary,International
dc2f952c-2583-4b38-8ebf-3ea4c7a69982,351c586a-c0c3-459e-80e5-ea1a1fc45171,Primary,International
c3b8a22b-5d76-4bc4-83f5-4e71cadafd4a,1e0914d2-e5c9-43b1-a898-dac4f736df7e,Supplementary,Domestic
24c4e6ca-8a66-4d77-a049-315b00938d5e,1e0914d2-e5c9-43b1-a898-dac4f736df7e,Supplementary,Domestic
2bc2bdd4-d736-490c-a8ae-5c671598203e,727dda84-8e02-4ef0-815c-e9f42e106355,Supplementary,International
596bf99f-a111-4bb1-b952-0c712e31e772,727dda84-8e02-4ef0-815c-e9f42e106355,Primary,Credit
16107d90-28c2-4491-ac83-995b53f0a378,0a054950-1f7f-45b0-9075-b55accee6b1c,Primary,Debit
df9a7704-adc2-4f16-a4b3-0768fdfd984e,2bee2fff-8b5f-43fe-b75d-dff45d123e9b,Virtual,Credit
c6fc40c3-03cc-4a33-9db4-d496a8d89b3d,2bee2fff-8b5f-43fe-b75d-dff45d123e9b,Primary,Credit
72811822-fd26-4e31-8a00-c9be55c5e74b,a87d21ff-f1fa-4e6a-ba23-6dbb6c4d1774,Primary,Debit
43d10cf2-afce-4f1a-9ada-c950efe3155d,e79524eb-84fa-4889-b21f-9823f23b1efb,Virtual,Domestic
bb84711f-267c-4754-91c6-485467a9cca9,e79524eb-84fa-4889-b21f-9823f23b1efb,Primary,Debit
c524a1be-a6bb-451c-85d8-acf312a7186c,9b2e18c0-5a24-491d-bf2e-1955fc6bc66b,Primary,Credit
fb50d324-129f-456d-ac99-562cefe3a150,9b2e18c0-5a24-491d-bf2e-1955fc6bc66b,Virtual,Domestic
915fbbf9-53cf-4f73-a384-bb95921409e1,24444f64-3025-4856-8967-65693cb29bf1,Supplementary,Domestic
c145419c-74eb-4a0d-b80a-ea0265dec4ed,470367f7-5beb-41c7-977f-199a374e6538,Primary,International
8eba0d06-0a18-4676-b473-c022981b99f9,470367f7-5beb-41c7-977f-199a374e6538,Primary,Domestic
ae8e8200-c5c7-44b4-88c5-3b179733b490,29cf4c70-e756-41e0-a657-41db61bc7c56,Supplementary,Domestic
9f999133-6e11-4dc4-bc37-531544bd8fcd,44f760a8-bb90-4511-a12b-61ae12101787,Primary,Domestic
c88994e7-49ef-4088-8ab7-2eb99be4e2ac,a54427ec-b261-4d5c-a214-245cfecfdd72,Primary,Credit
f3fd80f2-0423-493f-9e3a-564a8bf63e19,a54427ec-b261-4d5c-a214-245cfecfdd72,Supplementary,Credit
eb2873e6-e465-4ed7-a07a-d1d42888c573,d2524487-6b70-4287-a9fe-ba149adda7c8,Virtual,Credit
cc62f748-54b4-48a6-99d2-c70309ac7ba5,4526ed62-13d8-46e6-bf5c-022a9a86013d,Virtual,Domestic
b1195d16-9aec-419f-b38e-f31f08ae64bb,5450c61f-10e2-4676-a822-d1288c61e59f,Virtual,Credit
d77dd689-a98d-41ec-bad4-1c9abac97a02,fabf8aef-608d-4b54-9913-0b900286675d,Primary,Debit
b81cc43b-f99a-4620-aee2-f9bf8ad303b1,fabf8aef-608d-4b54-9913-0b900286675d,Virtual,Domestic
40328c40-b100-4314-b77c-ff4c99252280,f3a80aa0-60ee-4cbc-b8e3-c67df8018a19,Virtual,Credit
a5fb9e9a-4ab7-45e0-b814-af2e81e26ceb,f3a80aa0-60ee-4cbc-b8e3-c67df8018a19,Supplementary,International
9b08725e-e1ea-40f2-8c52-b95c2146e7b4,1f9deccd-ecf6-48c0-8861-3afa1ae17565,Primary,Credit
9c174363-bc44-4b36-989c-568d5674e177,ce8a5306-d243-4d1b-96bd-5e9f4e7a081e,Virtual,Debit
10e681fd-a127-4663-8db4-daaa831fe884,ce8a5306-d243-4d1b-96bd-5e9f4e7a081e,Primary,Credit
58c68877-4897-46e2-9581-f33ea5b38959,59518620-8769-4e24-9875-589a7d57a51f,Supplementary,International
81edceb3-8bb2-4f15-a045-d9e673ad562d,59518620-8769-4e24-9875-589a7d57a51f,Primary,Credit
c04cf6e6-cf6d-48c3-b661-cfdb7537fb16,4830effe-dd8a-4f0a-9278-f380b3510ddc,Primary,Debit
a7a3208e-b1fd-44de-892a-2783e9b50a89,195c663b-9b82-4430-8563-cafe8d31df34,Supplementary,Credit
ec7448f9-5b60-47b0-9777-676070fff474,51683612-2bb6-4a4e-8c47-5261e585a0a5,Primary,Debit
8b418bdf-e52b-4187-bc3b-5ed72dd5b752,2e408d57-63ba-4c3d-807a-be48f24e7fd6,Primary,International
7a44167a-63f7-4edf-b294-8c6466d2c0a7,44725ab7-bc44-4417-914b-a9bb60f91495,Supplementary,Credit
f8dc2c64-c4e4-4753-8a0d-9af8322c519f,c70c15e3-b51e-40dd-9ec2-322ff978d269,Primary,Domestic
ef145b36-06b6-4727-afcf-9246a81f3e5b,6b1205aa-9bd3-4580-ad9f-835f3fc5c786,Primary,International
61650f34-465f-496b-b3b6-b1439d96d6dd,6b1205aa-9bd3-4580-ad9f-835f3fc5c786,Virtual,International
9d30b0f7-f6a9-4c38-93f7-4636c7be5406,77fa7bbc-cc68-453e-9a9f-d637fc7aa2dc,Supplementary,Debit
a9e7bb4f-a0b8-4ebf-b82b-2b9310404bf3,77fa7bbc-cc68-453e-9a9f-d637fc7aa2dc,Virtual,Domestic
9c454443-7eb1-46f4-b61e-b3acf92df31d,b7ed70cf-f111-4e9e-8545-b11f6d820335,Supplementary,Credit
8abefd88-626c-4a12-be12-9751883e153f,b7ed70cf-f111-4e9e-8545-b11f6d820335,Supplementary,Debit
93188472-9fa6-43ea-9b65-e8d62660f73f,c544a049-6811-4a5c-8e3f-d50bf28c635f,Supplementary,International
7f4a3544-817c-481a-afbc-2464ea524c69,3d730c3b-bade-43a0-93a2-2a821458771d,Virtual,Domestic
d64894cd-2766-4e92-9873-6d60b7f23862,9347f486-2a44-4a88-97f8-5f5bf1e2cce7,Primary,Credit
84203c0c-51f3-43e6-a126-180ad586cc32,9347f486-2a44-4a88-97f8-5f5bf1e2cce7,Virtual,Credit
fe835c51-7e70-4309-b237-1f1493a971f4,492d85a7-be50-4500-95a7-5ed90eb2858f,Primary,Credit
a4afade6-ca60-4b2d-89c6-28ddbff090b9,492d85a7-be50-4500-95a7-5ed90eb2858f,Supplementary,International
863e3610-ae7a-452a-9179-15b7883a5ef5,ceefd2c9-7e2b-43ce-adf9-8b8d8ddd6a3e,Virtual,Domestic
2fad3d7e-a4bf-4846-a60a-3bdb002ae6c6,1febc9af-b2a8-4456-884b-fa8ce3593ee9,Primary,Domestic
3ccb9897-cadb-41c4-a00d-1e18aeadc03f,1febc9af-b2a8-4456-884b-fa8ce3593ee9,Primary,Domestic
44f2a0db-b20c-451e-8d47-7c015e61df62,30afe613-9dc4-4583-838e-f7af67ccfa38,Primary,International
e50c27d4-a9df-4b1d-87a7-611de20da100,30afe613-9dc4-4583-838e-f7af67ccfa38,Supplementary,Debit
fe95c8c9-c16c-493f-9c40-5fa3de2752ba,88c982ec-b3dd-4cfb-accb-6ae1b6d331ca,Supplementary,Credit
9e9a1e40-ba49-4cd5-a185-3b1a63e12924,fe85544c-3e85-4c67-9855-e4a0bfea3d2a,Supplementary,Debit
91b6aa01-74e6-4f83-af84-4b8f54f5e2f0,f1e7ada0-e15d-4e51-bfc9-77e4d2c7f176,Supplementary,Credit
1ff49019-ac4a-4701-87d7-a39309cf1063,f1e7ada0-e15d-4e51-bfc9-77e4d2c7f176,Virtual,International
8ab171e0-e657-4d38-8793-acb12afcc87e,2b24ef63-f6f3-4192-b2da-dc219b7cd539,Virtual,International
57b6b27c-bf18-474a-8743-d9f12d08413f,2b24ef63-f6f3-4192-b2da-dc219b7cd539,Supplementary,International
404f04e4-44b0-4797-9fe1-271fda3c3beb,c3828725-e1c6-4384-ae20-a0b5acad7c07,Primary,Domestic
64a70279-8609-4880-af29-c0f72ebbfe0a,0d08367e-f3d5-4737-9a71-504b8380d397,Virtual,International
323415b1-64e1-4340-97f5-d62875ef8169,2ba4d656-610c-4ade-bed9-9a6b6c3786c2,Virtual,International
d0b2b078-d393-4f3e-9a5f-838f23ee4016,2ba4d656-610c-4ade-bed9-9a6b6c3786c2,Virtual,Domestic
a367b563-2f89-4e9b-8b4e-52fd9c83e2d2,edda1677-4e08-4b81-ac4d-6c0037abaaf8,Supplementary,International
2212b446-f39e-4b73-a24a-7b893f22cd74,edda1677-4e08-4b81-ac4d-6c0037abaaf8,Primary,Debit
937838f9-bd46-4b37-885f-3b06aefb886b,ef775124-0911-4215-a4b7-0864d362dea7,Virtual,Debit
6431d4a9-ca1e-48d9-84ed-bacfd8c42832,d92d9519-9e24-4724-a47a-7b03768ae6fb,Primary,Credit
ddc55228-38e1-4998-9dca-9cc3d48f16c5,d92d9519-9e24-4724-a47a-7b03768ae6fb,Supplementary,Credit
f5e1ab65-8bd2-46cc-b1cf-3224f0cb8112,66edef30-2fa8-4808-b8f1-6861e3e3e73b,Virtual,International
ef3dc5a8-9295-4d18-ac7c-44a8e6c9e05e,66edef30-2fa8-4808-b8f1-6861e3e3e73b,Supplementary,Debit
2a17879a-67a7-4886-9716-6f351a64eed2,6e4928ac-19f1-45cc-8244-e4d75ac2a176,Primary,Domestic
ae372e39-af39-4095-9461-1ef142bf18d2,8772df4a-15b1-44a6-b292-45ba7df6bc1d,Primary,Domestic
88755363-2fc5-4298-93ef-fcdfea7ec9ac,8772df4a-15b1-44a6-b292-45ba7df6bc1d,Primary,Domestic
fd481505-b8f0-4270-967f-d2e9c2f18bfc,5fd2bec3-6536-4c77-b87f-b57839e1609d,Virtual,International
e9f8e115-2d8a-42cc-bbb9-bc20eea21c48,5fd2bec3-6536-4c77-b87f-b57839e1609d,Virtual,Debit
2aed0848-639a-451f-97e5-d468f1ed1e4a,a801f15e-7046-425d-bd47-4d951bd36f41,Primary,Credit
6755b2d4-2bfe-452a-9350-46f4f7f80118,23cecf1e-296d-491f-b079-ae53d6e0217c,Virtual,International
de4b2801-38be-418f-96d0-d89df2314c7d,23cecf1e-296d-491f-b079-ae53d6e0217c,Supplementary,Domestic
879d19c3-57e4-467e-b8e6-b704b1d12755,b58f67b6-deda-428b-a232-0dc95bf6f06d,Supplementary,Domestic
5ebbb87b-afba-4ddc-881c-597a9ba1cbe2,48ef30ff-3087-47b4-9c54-956f32ce93db,Primary,International
fdce4f12-dc46-46c7-b93a-cfff1a2b2339,08175dd0-e6a7-4af7-94ca-6897be71cd60,Supplementary,Credit
8f57cd9e-1b30-4e97-8125-aedbf0884735,08175dd0-e6a7-4af7-94ca-6897be71cd60,Primary,Credit
5da55873-5e85-4364-a426-f2e5b5eae220,7d338ca2-6bcc-472a-9e69-2c3f440b71a6,Primary,Credit
7d5887a5-a554-4394-b39d-ea6f06919b1d,7d338ca2-6bcc-472a-9e69-2c3f440b71a6,Virtual,Debit
62e32fa7-f4cd-4362-834a-184284d8ec6a,ae864837-ccc1-4250-bedd-84838cd4e7bc,Primary,Credit
530a542a-8f05-494e-99a1-9ca8f3177bab,ae864837-ccc1-4250-bedd-84838cd4e7bc,Virtual,International
c1886c58-5208-42d3-9c21-592004007c5d,c0476d80-532b-470a-a09f-839fb6ddbd11,Supplementary,Debit
498ccdd7-ae1b-4c1a-85e3-8a4e7cde6371,bdecb67a-ec6e-4294-b9da-c7798079cdc9,Virtual,Domestic
01f239e4-3965-4c7a-82ff-3b13d32a27d1,bdecb67a-ec6e-4294-b9da-c7798079cdc9,Virtual,Debit
9f88be6e-a0cc-4aff-8e7e-9ac831b4709c,caef3c9e-1b9d-4f1b-b52a-6cbf1c17729f,Virtual,Domestic
e4d479e7-ace8-43d1-a0b4-3a731eb6dd1c,581848c5-27d1-4990-a049-a289056a3b28,Virtual,Credit
13131048-93b3-4363-9307-32958326c2dd,581848c5-27d1-4990-a049-a289056a3b28,Supplementary,International
e9f410c9-1cfa-48a2-9517-fa40ed233795,7aededf4-6f30-4743-820e-2e6abcc8509b,Primary,Domestic
2a314f1d-7bf7-4f91-9958-21e07b310f54,7aededf4-6f30-4743-820e-2e6abcc8509b,Primary,Credit
d5411860-8583-40bb-b2fb-59fd0c00f8ff,9e1be56d-3f6c-4de5-adcf-cb58c2ca55ed,Primary,Credit
3c6bad34-94fc-412b-9567-cd27b4664f33,2fd6129a-82e0-4d39-bab0-08df2709f5b2,Supplementary,Domestic
1604c332-09a6-4674-8b1f-a32544e5f394,1d71f339-c448-42af-87f8-b6f13fdd0e2b,Virtual,Domestic
64fff7a6-35ce-4da8-9d3d-c371d6ac0d84,6ddd5c02-d213-4565-aa94-a1d43f529dae,Virtual,Debit
4b2ca54d-5343-4238-9694-c02c4ebd9823,c86022c4-b4da-4f04-b951-0a4532cb28ba,Primary,Credit
d3dd8cf8-53a7-4e7d-9b86-9a7274242892,461bcbc3-09d2-41e0-a6ba-7e5121de2360,Primary,Domestic
3772d3a3-1b72-4a6c-b3c9-bfa153e87b79,461bcbc3-09d2-41e0-a6ba-7e5121de2360,Virtual,International
9e8fa807-5db9-4490-ac6b-2108ba9b519a,331bd602-9dd0-4e04-8485-742a6d22313c,Primary,International
6b6348f4-d14a-4950-b6e7-5939e2d76077,b33d9c7c-4e73-4dcc-8664-82ee6844a0e3,Primary,International
f35c02fd-d88b-4a71-ba53-d4ca79d1acbd,0fb49d98-7aac-4a0a-ad13-4ea8560fc071,Primary,Debit
cc7e66de-3cf7-426e-98ed-c1e686474182,b62a7941-59dc-4e0f-b168-5db847d28391,Primary,Debit
513be62e-d9ff-4acd-b284-03566d1eb9b4,00231f70-0a77-45cc-ae87-46510c2ca7fa,Virtual,International
9eead5de-f5b5-477f-841c-4ba30bb90921,47b885fa-78d8-4dd6-890a-886c36442939,Primary,Credit
2651daa3-d8bb-4c4e-b3e6-270444087b43,6e4ff4a4-19cb-44c8-9b45-03bce892464d,Primary,Credit
cd68f11c-a4b0-490d-9d40-111ab276d819,6e4ff4a4-19cb-44c8-9b45-03bce892464d,Primary,Domestic
c50ef346-f34c-4c78-8892-111c1bee4909,aed690cc-037f-4347-ab40-256118cd99c9,Primary,Debit
c6bdce43-0902-4afd-964e-9cd4cade4865,aed690cc-037f-4347-ab40-256118cd99c9,Primary,International
6207db63-74e5-4611-ad65-27a15a968960,cf5e7840-bdc5-41bb-9c4e-3b0054ca4adc,Virtual,International
ff62499a-f2ae-4fce-877a-71fc9d9fbeb3,96c2e045-c75f-4b36-be30-cae95c83b98e,Primary,Credit
8612944f-977b-4e96-b232-398b1f3c4a38,96c2e045-c75f-4b36-be30-cae95c83b98e,Virtual,International
9ae5fbbc-0f65-4cc9-8fbd-853a790f2b45,1b3ac54c-e31f-4212-9654-c83f62510f01,Supplementary,Credit
c1fcdfc3-21b2-4aa6-95bc-cd83bb853c91,f7e47c8c-9628-4429-8a81-870a1ecf8aec,Primary,Domestic
5c699e1f-458c-441d-81b8-d47e7a5f1d32,f7e47c8c-9628-4429-8a81-870a1ecf8aec,Virtual,International
83a64431-d83e-4704-bc29-9c682138fe3c,e43f05c8-40a5-42f7-b62b-9f628ced48ea,Supplementary,Credit
c4593083-db40-4797-8ecc-4bd986db41b4,e43f05c8-40a5-42f7-b62b-9f628ced48ea,Virtual,Credit
e3e32e42-29ac-42f0-a6f6-290a592b4112,d89939ba-da7a-4e9f-8265-1976e0880267,Primary,International
8eb232b8-54b5-4b05-af67-8fc82308961b,58eb3e59-f9a1-4e3f-8f72-d6afe825049a,Primary,Domestic
c69eb431-cf34-4c15-a9b3-589ccf2109f1,58eb3e59-f9a1-4e3f-8f72-d6afe825049a,Virtual,Debit
f49eaaa3-0ef1-47f7-aa84-6c2c6d9b5aa8,6fa5f03f-e92d-4961-9e0f-d29bb7a2ab33,Primary,International
9564a7bd-c5de-42fb-9d31-5c0b530f7e66,ca77736e-80fd-463d-b3d3-6295ee6bcb89,Virtual,International
c1192634-cad3-4250-aa5f-09cb81a603db,7eba0464-65c2-47c0-9085-449dbd9f82d7,Supplementary,Debit
478fcedd-7134-4dec-89f6-53a97324c2bb,8373edf3-dec9-4438-884f-f1a7af481fc0,Virtual,Credit
23625303-2ae7-4b5d-9cd2-dfd44c745676,8373edf3-dec9-4438-884f-f1a7af481fc0,Virtual,Debit
829d03f5-567f-4e50-b4c3-13eb7e225d5c,70100d7e-2a5f-46e4-9332-406ff8b6bdee,Primary,International
e4a6da33-bda5-4100-bbaf-f9ca565854d5,70100d7e-2a5f-46e4-9332-406ff8b6bdee,Primary,International
a1d60cf1-8a95-40d8-8794-c44dab583656,8fffe845-6257-4e9c-8260-1132c02fb24f,Virtual,Credit
6c05df93-969c-482a-bb9e-88f856ebd83a,edba84d1-e110-4d91-8244-bc44b25c5b50,Primary,Debit
dde630e0-cbee-4346-9d1c-153ef6ebcacf,edba84d1-e110-4d91-8244-bc44b25c5b50,Primary,International
d7718c05-b671-41b2-89a0-a9ef513c5c4d,4bde7d88-3867-462d-9a3b-ce8e4dac49f6,Supplementary,International
80851d53-2d82-4b6a-89bc-819e9d180608,4bde7d88-3867-462d-9a3b-ce8e4dac49f6,Primary,Debit
9d482c49-f53f-42d3-8df6-720520ff622c,df96048a-453b-47f5-a20a-69d3ed601f49,Supplementary,Debit
