TransactionID,AccountID,Amount,TransactionChannel,TransactionType
91077679-8e7b-4c2c-965a-d69ee89f396f,639509c4-119a-4396-be3e-9a907a6eaaa5,703.88,Internet,In
0792c39c-097b-4ec8-9dd8-273ffb1eb382,34dbda6b-dd9e-4b6d-a751-82a4f48138b5,3631.32,Branch,Out
9517b43e-de48-4d9c-a55f-242e4fb7263c,34dbda6b-dd9e-4b6d-a751-82a4f48138b5,1539.29,Branch,Out
66eaa797-4155-444b-adef-7f93edc9ebbb,34dbda6b-dd9e-4b6d-a751-82a4f48138b5,2504.22,Branch,In
1eda3c66-c200-4b60-9589-985c09582cee,34dbda6b-dd9e-4b6d-a751-82a4f48138b5,4123.62,Card,In
26940b74-f69e-4dd8-9cbf-d026e392442a,34dbda6b-dd9e-4b6d-a751-82a4f48138b5,171.08,Branch,In
4272341e-5bd8-4310-a06e-e5aa8ac54e88,34dbda6b-dd9e-4b6d-a751-82a4f48138b5,24.79,Branch,In
932e05ea-91cd-4b77-a79f-5545aae29e1f,34dbda6b-dd9e-4b6d-a751-82a4f48138b5,1290.99,Internet,Out
a3c444b5-f4a1-4622-8c01-9145b9e1b4ca,34dbda6b-dd9e-4b6d-a751-82a4f48138b5,2554.41,International,Out
667d3564-2dbe-4949-a6ae-221675233adb,34dbda6b-dd9e-4b6d-a751-82a4f48138b5,3445,Mobile,Out
19a7c4b1-3a5c-432e-9f34-3a20c650a8d4,34dbda6b-dd9e-4b6d-a751-82a4f48138b5,11.25,Internet,Out
8311a336-0d76-43fe-95bf-103fa6ffaa62,4f4c3f0b-34a7-4f9d-9ed5-c01721433dfc,3112.76,Branch,In
6f5022f6-8db9-46fb-8204-6c6e12406ad5,4f4c3f0b-34a7-4f9d-9ed5-c01721433dfc,534.47,International,Out
0d83689f-d73a-49bc-b13e-71126ffcf398,4f4c3f0b-34a7-4f9d-9ed5-c01721433dfc,1686.77,Card,In
c62701c2-ad0d-4d42-adad-586b44bffe4a,4f4c3f0b-34a7-4f9d-9ed5-c01721433dfc,2454.3,International,In
5be9adfc-9401-4ec0-bcc0-f9712119f698,4f4c3f0b-34a7-4f9d-9ed5-c01721433dfc,2453.18,Internet,Out
9949135d-72ee-4c07-afea-9bb1d352f78a,aa2fd9d1-b5ad-49f5-9161-a3816ea4b405,655.01,International,In
527b8153-3682-4182-b8fa-31fb04b96633,aa2fd9d1-b5ad-49f5-9161-a3816ea4b405,3839.51,International,Out
d4899b95-0bcb-4af7-abb6-70784758d63f,aa2fd9d1-b5ad-49f5-9161-a3816ea4b405,4443.62,Branch,Out
26537783-4557-45bc-a329-bfd9d5a19fbc,aa2fd9d1-b5ad-49f5-9161-a3816ea4b405,237.07,Card,In
28a3be12-873a-4fe1-a733-6615bee00e0d,aa2fd9d1-b5ad-49f5-9161-a3816ea4b405,2669.25,Internet,In
91888926-5c22-4b84-9a2d-d7e338e30dca,aa2fd9d1-b5ad-49f5-9161-a3816ea4b405,3965.26,Branch,In
ceefe793-47a7-4207-8037-c3bdd9392e09,9339304b-9a8c-43d7-a8a5-e34d798b2f02,3349.83,Mobile,Out
7c3812d8-e91b-4fdc-80b2-c62c886572e6,9339304b-9a8c-43d7-a8a5-e34d798b2f02,741.01,Mobile,In
a9af3a05-9f7c-4651-b2af-f20365fdd025,9339304b-9a8c-43d7-a8a5-e34d798b2f02,4316.88,Internet,Out
cccebde7-b7d2-449a-89a8-29aa142577ad,9339304b-9a8c-43d7-a8a5-e34d798b2f02,3347.49,Branch,In
c3d81f1c-f74e-4d09-8857-115e6b2e4031,9339304b-9a8c-43d7-a8a5-e34d798b2f02,1393.6,Mobile,Out
eea3316e-b1a7-4a11-84b5-7bb8f37b8d86,9339304b-9a8c-43d7-a8a5-e34d798b2f02,1927.77,Mobile,Out
2cfc3076-fd9e-48aa-936b-d3cb484f3265,9339304b-9a8c-43d7-a8a5-e34d798b2f02,2218.62,International,Out
481e9b30-3ce4-4a91-a60b-a739149a4444,9339304b-9a8c-43d7-a8a5-e34d798b2f02,3108.18,Card,In
59a4b3cc-08f1-4953-a12c-117491c9d64a,9339304b-9a8c-43d7-a8a5-e34d798b2f02,425.6,Branch,Out
344927b3-a4a7-4bd2-a51e-32b29a2d7598,9339304b-9a8c-43d7-a8a5-e34d798b2f02,3474.27,Mobile,Out
b4bfd751-0ad7-4fea-bfef-f809c1d82810,9339304b-9a8c-43d7-a8a5-e34d798b2f02,1915.99,Internet,In
24a88faa-76be-487c-a56e-5aef6451fba0,9339304b-9a8c-43d7-a8a5-e34d798b2f02,2182.97,Internet,In
642ff652-23a5-496e-9586-2c7539ce3af7,9339304b-9a8c-43d7-a8a5-e34d798b2f02,2569.44,Internet,Out
ca6e539d-f6b6-4724-b647-998e453681d9,33f60730-9665-4f7c-8f70-b88bf06c69d9,4109.21,Card,Out
1c62fbc4-16d3-4c76-a1ad-7fc535b183cd,33f60730-9665-4f7c-8f70-b88bf06c69d9,2719.89,Internet,Out
fc84b218-f427-4ab2-989a-8c5f3eeb89c3,33f60730-9665-4f7c-8f70-b88bf06c69d9,1858.66,Mobile,Out
88a11531-e263-4f76-8b9b-d74984ad6c24,33f60730-9665-4f7c-8f70-b88bf06c69d9,440.4,Card,In
5200bc12-b519-4a15-8eca-885079671286,33f60730-9665-4f7c-8f70-b88bf06c69d9,4682.51,Card,In
d82c39bc-e536-46d8-9a46-73ec78237588,33f60730-9665-4f7c-8f70-b88bf06c69d9,1723.39,Mobile,Out
9edf75e8-d661-4081-a965-1ed76eb53a06,33f60730-9665-4f7c-8f70-b88bf06c69d9,3464.46,Mobile,Out
bb997da4-7f5b-4781-87ba-5d5081c4b4cf,33f60730-9665-4f7c-8f70-b88bf06c69d9,873.24,Branch,Out
80f7360d-4d66-4a8e-aa90-5ba45facc09e,33f60730-9665-4f7c-8f70-b88bf06c69d9,4938.62,Branch,Out
bd0b7eef-0b71-4a15-b6c2-194f7e2dca62,33f60730-9665-4f7c-8f70-b88bf06c69d9,4934.58,Internet,In
6e3de4eb-9197-4238-8d7f-1e82cd15f291,33f60730-9665-4f7c-8f70-b88bf06c69d9,609.7,Mobile,In
4454e7f1-1e2c-4a1e-a96f-98a44145fd23,33f60730-9665-4f7c-8f70-b88bf06c69d9,580.24,Mobile,Out
47902dc8-9c21-4b07-92c6-b4256016a4c2,33f60730-9665-4f7c-8f70-b88bf06c69d9,899.11,Internet,In
ce0dfb62-fbe5-474d-beab-fda283b3a8f1,757e2b43-af51-4850-b77e-5f7a80a233e3,794.64,Branch,Out
e477d800-dec4-4536-8335-64a9caa8c484,757e2b43-af51-4850-b77e-5f7a80a233e3,1667.08,Mobile,In
b8f3108b-67a9-4d9b-9a3b-081da1501014,757e2b43-af51-4850-b77e-5f7a80a233e3,853.22,Mobile,In
ce5e9e60-6f43-4d77-9f54-6fb00b4cfbb4,757e2b43-af51-4850-b77e-5f7a80a233e3,4530.03,Internet,Out
8dcc570a-56ac-4833-80c8-b1786c3724ee,757e2b43-af51-4850-b77e-5f7a80a233e3,1126.7,Branch,Out
745b6cc3-69e5-418c-82cb-dfddeb01bebd,757e2b43-af51-4850-b77e-5f7a80a233e3,2647.86,Internet,In
86d6dc2f-7080-420d-88fb-a112fac5f845,757e2b43-af51-4850-b77e-5f7a80a233e3,3597.09,Card,In
bbba8321-3b16-441d-953b-7db79a74d230,757e2b43-af51-4850-b77e-5f7a80a233e3,3230.55,Internet,Out
73552401-9e3c-4f31-8e91-c9f8231b392c,fdb7c107-01e7-4de7-b3a2-ca5f46834cc5,2186.84,Internet,Out
3722b4a6-cc83-4a36-9609-ee46c426dd17,fdb7c107-01e7-4de7-b3a2-ca5f46834cc5,3250.37,Card,In
3a19bc5f-0a8c-498f-b58f-0f429cf7ea27,fdb7c107-01e7-4de7-b3a2-ca5f46834cc5,1540.98,International,Out
13692b61-eea1-4f8c-a407-86c2a4352372,fdb7c107-01e7-4de7-b3a2-ca5f46834cc5,670.37,International,Out
902a3cf3-9216-4408-9ca2-a477dfdf52bc,fdb7c107-01e7-4de7-b3a2-ca5f46834cc5,3423.34,Internet,Out
bb45440c-60c9-4b63-a03a-339935633517,fdb7c107-01e7-4de7-b3a2-ca5f46834cc5,4343.6,Branch,In
8ab056e9-c8de-4d95-bf76-4b41058709ef,fdb7c107-01e7-4de7-b3a2-ca5f46834cc5,3485.32,Branch,In
bd61f49a-b019-44ed-adb4-7a57ecea9809,fdb7c107-01e7-4de7-b3a2-ca5f46834cc5,138.09,Internet,In
a1e3ba31-1c94-4928-bbfd-6b8765a6db98,fdb7c107-01e7-4de7-b3a2-ca5f46834cc5,3714.18,International,Out
e103f40a-7039-4c54-b8ad-0d715f034080,fdb7c107-01e7-4de7-b3a2-ca5f46834cc5,2568.18,Mobile,Out
490f937a-fe99-4bb5-8b37-83bda4607a75,fdb7c107-01e7-4de7-b3a2-ca5f46834cc5,1617.88,Internet,In
f8bf7eb0-de0f-4854-a1e9-93d1fbf8ebdc,fdb7c107-01e7-4de7-b3a2-ca5f46834cc5,3703.01,Card,Out
307404df-bd72-478d-b243-9887d6f4ab87,fdb7c107-01e7-4de7-b3a2-ca5f46834cc5,4369.37,International,In
331f6e0e-88f9-4694-a498-e236dd71f167,fdb7c107-01e7-4de7-b3a2-ca5f46834cc5,66.15,International,In
02306382-8644-433e-bc8b-6970730d2c44,fdb7c107-01e7-4de7-b3a2-ca5f46834cc5,4327.54,Mobile,In
145df5f4-73bd-417c-b7f5-a6c9acadb6d9,d317d8c9-1060-473a-b21b-770724877651,116.1,Internet,In
6eed692b-8cc2-40c5-92a1-9abf77a16e68,d317d8c9-1060-473a-b21b-770724877651,1894.86,Branch,Out
8b643c78-e15c-4327-89c4-6711526af5bc,d317d8c9-1060-473a-b21b-770724877651,2502.07,Branch,In
f4be5f7b-48ef-457a-b4c3-56920576c7e9,d317d8c9-1060-473a-b21b-770724877651,3739.48,Mobile,In
b0b59f70-1dc2-4708-886d-7a24673b547a,d317d8c9-1060-473a-b21b-770724877651,4024.05,International,In
d6346a4d-4057-4c62-8a10-3b4d2586c05f,d317d8c9-1060-473a-b21b-770724877651,3984.47,International,In
539a750f-4d6f-4ca7-967d-22aa69edad76,d317d8c9-1060-473a-b21b-770724877651,1386.49,Branch,In
63cc0716-6f21-4d4d-9148-d3bf60ba3923,d317d8c9-1060-473a-b21b-770724877651,2314.48,Internet,Out
bfcbf287-62ae-4b1d-b0bb-a8b63898e9db,d317d8c9-1060-473a-b21b-770724877651,3385.84,Internet,In
31ed5e54-6407-4982-b5b2-efd8c0dbd3aa,d317d8c9-1060-473a-b21b-770724877651,4047.1,International,Out
aad4f643-8d48-4c32-b4be-74d0f9b09bff,d317d8c9-1060-473a-b21b-770724877651,2923.14,Branch,Out
ea9bab95-3577-4499-9d04-f5c4c15e4aaf,d317d8c9-1060-473a-b21b-770724877651,3443.57,International,Out
a8e029c4-cbd8-4fbd-a499-04f29e77991b,d317d8c9-1060-473a-b21b-770724877651,992.89,Internet,In
2d0dac8c-e271-4a74-a3fa-0420cf97dc91,d317d8c9-1060-473a-b21b-770724877651,1226.21,Internet,Out
e7c22c8c-0ee0-4d32-9c6c-d1e535f73c12,3f30ea12-cebc-4264-9ad7-5b94663463e9,3424.77,Branch,Out
2ede4422-c162-4e8e-b7d3-534d48bf00d0,3f30ea12-cebc-4264-9ad7-5b94663463e9,722.66,Mobile,In
7df95ce6-3b1c-4be3-8e80-cc8018ca6fea,3f30ea12-cebc-4264-9ad7-5b94663463e9,4975.15,International,In
f7ab873d-f8ca-4ed3-bfe3-4ad7982f0ed5,3f30ea12-cebc-4264-9ad7-5b94663463e9,1160.23,Branch,Out
2f9c95b0-d0a8-468d-8c8a-776a921b8638,3f30ea12-cebc-4264-9ad7-5b94663463e9,1728.09,Branch,In
a4865f78-4d5f-41ca-87d9-b67de75a8e40,3f30ea12-cebc-4264-9ad7-5b94663463e9,2165,Internet,In
f02a2faa-9014-4ac6-b22b-80d189800ffc,91b8ff07-e909-4654-9432-3b1c869e8836,1822.07,Card,Out
7f964fb4-3704-4da5-bcb7-6391b7695c70,91b8ff07-e909-4654-9432-3b1c869e8836,3139.07,Mobile,In
c1b05d60-ea5a-4c19-8bc3-7aa4b91903f4,91b8ff07-e909-4654-9432-3b1c869e8836,3674.85,Card,In
336d2449-3b53-459c-aca7-a08a17af487f,91b8ff07-e909-4654-9432-3b1c869e8836,4745.24,International,Out
d561318f-7285-4e4c-85a7-46f355cc9948,91b8ff07-e909-4654-9432-3b1c869e8836,4557.89,Card,Out
ee82b56f-cfd5-46ce-91a1-e84ab39c28bd,91b8ff07-e909-4654-9432-3b1c869e8836,1187.29,Branch,Out
7e8bdab5-bd7a-4f93-b7bc-fcdfbea45a9b,76733597-75cf-4755-bdaf-76e7e115d52b,1871.51,Branch,Out
bc951432-b554-4345-b89d-55f9a13ab5bb,76733597-75cf-4755-bdaf-76e7e115d52b,1336.94,Internet,In
14afc60e-01c0-45fa-98d8-b69958d6fa81,76733597-75cf-4755-bdaf-76e7e115d52b,2259.6,International,In
96f3b09f-213d-4f01-99b0-87332dc11b12,76733597-75cf-4755-bdaf-76e7e115d52b,4799.91,Branch,Out
2139a4da-9efa-482e-ae1b-6c34d538e8db,76733597-75cf-4755-bdaf-76e7e115d52b,1846.08,Card,Out
0628a4ff-e353-4060-a79e-fe299e7c8f71,76733597-75cf-4755-bdaf-76e7e115d52b,494.14,Internet,Out
71a60d72-3589-4481-bbff-cf891163bec0,76733597-75cf-4755-bdaf-76e7e115d52b,112.85,Internet,Out
523382b5-492a-402d-be83-3efd03b567e7,1752815c-bcbf-4583-8a01-75e5937d6fb1,4421.52,Branch,Out
44627f67-e1e0-4163-b96b-ad22e2264337,1752815c-bcbf-4583-8a01-75e5937d6fb1,1302.72,Mobile,In
8d65696d-a97c-4a20-81cd-9765b6a5e2c3,1752815c-bcbf-4583-8a01-75e5937d6fb1,4719.47,Card,In
ec8b29e9-0ca2-418c-9264-ed94e38fcc3f,1752815c-bcbf-4583-8a01-75e5937d6fb1,4766.66,Card,Out
b4b60591-78f5-415f-afd8-bec8b95e7269,1752815c-bcbf-4583-8a01-75e5937d6fb1,4525.91,Internet,In
140a121f-a375-4258-9a17-d8504bf49d13,1752815c-bcbf-4583-8a01-75e5937d6fb1,4688.64,Card,Out
fb624f1c-14b1-4cd3-b7f7-3151ecda2ea8,1752815c-bcbf-4583-8a01-75e5937d6fb1,3633.75,International,Out
89decc0b-27c9-407b-9a9e-a87f39d160ef,1752815c-bcbf-4583-8a01-75e5937d6fb1,2547.03,Internet,Out
fba53661-df81-453c-b240-d019226e5f7f,1752815c-bcbf-4583-8a01-75e5937d6fb1,1707.89,Branch,In
bfa7319e-6c2b-49b1-946f-2d6669571f0e,1752815c-bcbf-4583-8a01-75e5937d6fb1,402.95,Internet,In
8bc8d901-3d52-4634-9f8a-84604fe8bc12,1752815c-bcbf-4583-8a01-75e5937d6fb1,1871.52,Mobile,In
6ec1f3a9-c5ec-4f2e-a5d4-9b63d71592b2,1752815c-bcbf-4583-8a01-75e5937d6fb1,2180.2,Internet,Out
3d13f5c8-1669-4b97-b969-5c058f9b7a5c,eb3cc270-e188-43d7-a573-dc3049b49625,3092.29,Card,In
04ef166d-b00d-40bc-838e-13f48c7f34d9,eb3cc270-e188-43d7-a573-dc3049b49625,2754.23,Internet,In
f08d8ecc-37d5-4426-af68-949fb6d994d4,eb3cc270-e188-43d7-a573-dc3049b49625,3895.86,International,Out
d4a1f06a-329c-4cec-8fe4-a9923fef21c2,eb3cc270-e188-43d7-a573-dc3049b49625,995.01,Internet,In
bfe2e249-6f07-41c4-aaf6-d28e3c343057,eb3cc270-e188-43d7-a573-dc3049b49625,1714.62,International,Out
d56d743f-c452-44c1-bf47-601574bb89c5,eb3cc270-e188-43d7-a573-dc3049b49625,938.46,Internet,In
b3f6ef86-f1be-4900-b2df-bfa8f8b933bb,eb3cc270-e188-43d7-a573-dc3049b49625,4690.3,Mobile,In
b82b97c2-4c96-479e-91f5-e4366792f70b,eb3cc270-e188-43d7-a573-dc3049b49625,4809.71,Mobile,In
7fbaf0b9-48aa-4d0a-8ffd-ab65f12e608b,d7b73862-b347-41d4-98c6-b1c674d082c5,3646.51,Mobile,In
9b178b33-1398-41f9-a9ff-1191ac584c16,d7b73862-b347-41d4-98c6-b1c674d082c5,3278.13,International,Out
e3852f22-5d63-4713-a29d-9f4f49de739e,d7b73862-b347-41d4-98c6-b1c674d082c5,3936.34,Internet,In
e7fd1c75-1654-4f72-abac-d76ce6f302ce,d7b73862-b347-41d4-98c6-b1c674d082c5,257.37,International,In
89332449-51ce-47ac-b854-3f00ab6c0ba3,d7b73862-b347-41d4-98c6-b1c674d082c5,2794.42,International,Out
a52c745d-1c78-42f6-814f-cc5e1b917589,d7b73862-b347-41d4-98c6-b1c674d082c5,51.24,International,Out
b30f9e21-65e2-4c3f-82fd-e6d81323cd2f,d7b73862-b347-41d4-98c6-b1c674d082c5,252.36,Branch,In
49d853e3-9a35-4a54-9c0b-370cf4a711b3,d7b73862-b347-41d4-98c6-b1c674d082c5,2641.73,International,In
cc7ac319-26b0-4819-a5ea-de18a95599f9,d7b73862-b347-41d4-98c6-b1c674d082c5,515.94,Internet,In
9418ec25-cb0d-4143-a4cd-a3d8f3376449,d7b73862-b347-41d4-98c6-b1c674d082c5,4465.44,Internet,Out
3c678ad5-ee45-48cc-aa04-80c12f341515,d7b73862-b347-41d4-98c6-b1c674d082c5,119.3,Card,In
7d8ce457-9ed4-4990-be12-e71410411914,d7b73862-b347-41d4-98c6-b1c674d082c5,963.99,Card,Out
b646d2bc-9455-44d2-812c-e2c6be46aa49,d7b73862-b347-41d4-98c6-b1c674d082c5,2821.14,Card,In
b6bdb2fd-57cb-42d7-9edf-2f18e95a02f5,641e7f8c-4c25-498e-8ad7-3d36b62e8f02,2015.75,Branch,Out
94b6ed00-fd6e-43f4-85ca-aa31ad329e33,641e7f8c-4c25-498e-8ad7-3d36b62e8f02,670.21,International,In
25ae006c-a648-462e-a4ed-87f135d9731d,641e7f8c-4c25-498e-8ad7-3d36b62e8f02,4627.04,International,In
cb66839b-e81c-4c16-9072-d09b0aba474a,641e7f8c-4c25-498e-8ad7-3d36b62e8f02,3476.22,Mobile,Out
8f3e3c81-ae0d-4163-bee5-cb8c09ec9785,641e7f8c-4c25-498e-8ad7-3d36b62e8f02,3031.92,International,In
b03cbb07-8493-492b-8b1d-b4d4996398e8,641e7f8c-4c25-498e-8ad7-3d36b62e8f02,3197.03,Branch,In
7b1446e2-01d6-4d62-ab26-54f8133606a0,641e7f8c-4c25-498e-8ad7-3d36b62e8f02,790.18,Branch,In
ba32211e-25de-43b2-bacb-e6fb2886fe1e,d98f5e83-cf5b-494d-92cc-48539cef5ef4,2909.83,International,In
e517f508-a766-4562-a444-807ccc269780,d98f5e83-cf5b-494d-92cc-48539cef5ef4,1360.29,Card,In
eaa42132-ac35-4192-9971-ebdbe1c3fa94,d98f5e83-cf5b-494d-92cc-48539cef5ef4,37.1,International,In
ff1ce58e-4ccc-45ad-bf6a-6146d12ba27d,d98f5e83-cf5b-494d-92cc-48539cef5ef4,4403.18,Mobile,In
3cac9377-84d2-4412-b097-9e67bd88f63d,d98f5e83-cf5b-494d-92cc-48539cef5ef4,1086.28,International,In
9ff85d50-1734-4f9b-88dc-b558cd08d29b,d98f5e83-cf5b-494d-92cc-48539cef5ef4,309.94,Card,In
447876e9-4f19-4246-82d9-9f47e3e52dcd,d98f5e83-cf5b-494d-92cc-48539cef5ef4,4744.41,Branch,Out
f24ed127-824a-4de6-8181-86be1fa5c457,d98f5e83-cf5b-494d-92cc-48539cef5ef4,4268.4,International,Out
c2fba784-4e9a-4061-b415-5cc0893647e6,d98f5e83-cf5b-494d-92cc-48539cef5ef4,2652.76,Branch,Out
26c6c6ff-4018-4c59-84f8-8f98f0b5330c,d98f5e83-cf5b-494d-92cc-48539cef5ef4,1621.85,Branch,In
4aa5cdd3-7c5a-45dd-bf87-03c556dbb0b1,d98f5e83-cf5b-494d-92cc-48539cef5ef4,1493.53,Mobile,In
c2110d94-991f-4cd8-8447-81be237f54da,d98f5e83-cf5b-494d-92cc-48539cef5ef4,28.26,Branch,In
7ef5383d-ceb0-4595-9794-6e7f4cd27f56,2df8d4a8-3fc7-4cb8-aa40-e5cc2cd51392,4388.78,Card,In
434f03ee-8c86-4b3e-94e0-6cf4804ca128,2df8d4a8-3fc7-4cb8-aa40-e5cc2cd51392,3946.09,Branch,In
0b178746-7fd9-4256-bfad-f4fc79bd7668,2df8d4a8-3fc7-4cb8-aa40-e5cc2cd51392,3433.09,Branch,Out
216e5cd6-9571-4336-b713-b7b627c17c4a,2df8d4a8-3fc7-4cb8-aa40-e5cc2cd51392,1574.35,Mobile,In
309764c8-a3e2-4542-ab9b-9ef581c3af50,2df8d4a8-3fc7-4cb8-aa40-e5cc2cd51392,1778.22,Mobile,In
10d5309e-9a5d-4586-8e27-495814e352e8,2df8d4a8-3fc7-4cb8-aa40-e5cc2cd51392,3724.56,Card,Out
118a4dd2-e9ab-46d4-b06d-9e735fca8e12,2df8d4a8-3fc7-4cb8-aa40-e5cc2cd51392,3350.44,Card,Out
02b6c0e1-17fd-4252-9db9-599398e027ff,2df8d4a8-3fc7-4cb8-aa40-e5cc2cd51392,1868.92,Mobile,In
bd2ba47d-3d72-4ab5-a427-fbe14acade94,2df8d4a8-3fc7-4cb8-aa40-e5cc2cd51392,635.96,International,In
93feb7b1-c4ee-433a-b1d3-a38597bf3506,2df8d4a8-3fc7-4cb8-aa40-e5cc2cd51392,1925.61,Mobile,In
edbf6f16-2cca-4c0a-8f65-0bc0b4395924,2df8d4a8-3fc7-4cb8-aa40-e5cc2cd51392,1533.54,Branch,Out
4f6dae6b-f829-47fe-bd65-c37ef4ace72f,2df8d4a8-3fc7-4cb8-aa40-e5cc2cd51392,3908.03,Mobile,Out
ab64e587-0734-4ba0-9738-83cde6784db8,2df8d4a8-3fc7-4cb8-aa40-e5cc2cd51392,581.17,International,Out
fbabb543-270c-4c3d-9d75-9a71bf58b0b1,2df8d4a8-3fc7-4cb8-aa40-e5cc2cd51392,4159.04,Mobile,Out
5923734f-24f3-4ae7-8d02-0ff2d9a1cf95,2df8d4a8-3fc7-4cb8-aa40-e5cc2cd51392,1279.03,Card,In
afd66de4-9b5f-4127-9270-481c0bcafa10,6e9c92ba-bbb5-4037-9e23-faf9e66414db,4855.9,International,In
0e5559a8-1b3c-4591-b40e-b60863d9e205,6e9c92ba-bbb5-4037-9e23-faf9e66414db,3247.09,Branch,Out
285cf32c-c338-44ad-a065-3dcceabf3e52,6e9c92ba-bbb5-4037-9e23-faf9e66414db,603.36,Internet,Out
4b1e4bcf-8f73-4b58-96ec-d10f6c7df54b,6e9c92ba-bbb5-4037-9e23-faf9e66414db,4664.91,Internet,Out
f2259a63-10f4-4950-a549-cffc4817cf40,6e9c92ba-bbb5-4037-9e23-faf9e66414db,911.28,Internet,In
c8b9f00d-cb14-411a-b7f2-bb608c548f9b,6e9c92ba-bbb5-4037-9e23-faf9e66414db,339.47,Mobile,In
d57c1c57-6e92-44fe-899d-cf2477d05d73,6e9c92ba-bbb5-4037-9e23-faf9e66414db,2251.52,Card,In
9c694a79-8a3d-44b6-abc7-021aac472c44,6e9c92ba-bbb5-4037-9e23-faf9e66414db,4798.49,Internet,In
781240c6-b095-4c35-9660-73f36a3eda90,6e9c92ba-bbb5-4037-9e23-faf9e66414db,4474.54,Branch,In
88823bfb-a23d-40f0-ad79-fea2ed201457,6e9c92ba-bbb5-4037-9e23-faf9e66414db,1402.56,Card,Out
902152f5-2fdd-4383-b3b0-d6fb701bc17c,6e9c92ba-bbb5-4037-9e23-faf9e66414db,1054.75,Branch,In
b9501658-2016-4fcf-aac3-4342f504c7ca,6e9c92ba-bbb5-4037-9e23-faf9e66414db,4731.17,Card,In
2b8e6963-4d27-4069-8514-6e32de67ed32,6e9c92ba-bbb5-4037-9e23-faf9e66414db,1657.46,Card,In
5df14e35-7e0e-42a4-9632-adcdc4b57362,6e9c92ba-bbb5-4037-9e23-faf9e66414db,4217.01,Mobile,In
a0de7b0f-8bcb-4dac-b59c-946ccb082d03,a8b97820-e92c-4b92-a279-67a3753439c0,4330.37,Internet,Out
17eed41c-f2ff-4a3b-8edc-1761168e80f1,a8b97820-e92c-4b92-a279-67a3753439c0,4171.23,Card,Out
4f002ae9-e401-46f2-b745-752bb0424784,a8b97820-e92c-4b92-a279-67a3753439c0,3273.29,International,In
07706e2a-b8ef-4a58-8c06-11fe10389b79,a8b97820-e92c-4b92-a279-67a3753439c0,3358.35,Internet,Out
26696a5c-f2a9-4aa4-ba3b-411286f08204,a8b97820-e92c-4b92-a279-67a3753439c0,3842.53,Mobile,In
a2ad8e70-97a1-4f27-abbe-c86c5816002d,a8b97820-e92c-4b92-a279-67a3753439c0,1409.75,Internet,In
630c1f9e-0c1e-4281-b62b-5e9a2dd27efb,a8b97820-e92c-4b92-a279-67a3753439c0,651.28,Internet,In
7a8f6407-1da5-427a-98c0-013d5832d182,a8b97820-e92c-4b92-a279-67a3753439c0,215.77,Mobile,Out
d84fc9f7-293a-4fbf-8eba-ed7469dfb986,a8b97820-e92c-4b92-a279-67a3753439c0,416.98,International,Out
1e6e214b-e566-4c8e-9333-f19ed6cb960a,a8b97820-e92c-4b92-a279-67a3753439c0,640.51,International,Out
e46a92b1-26e8-415e-a331-0e4351ea7701,a8b97820-e92c-4b92-a279-67a3753439c0,3031.7,Card,Out
8388bd13-8148-4607-94c3-ed4fcb4bdbe6,a8b97820-e92c-4b92-a279-67a3753439c0,1965.28,Internet,Out
4f5be1f7-0ac4-4f1c-bc38-bfd306b17eec,a8b97820-e92c-4b92-a279-67a3753439c0,1253.38,Internet,In
f10f4140-6aa2-4cc7-a8d0-0c769bdfd91d,a8b97820-e92c-4b92-a279-67a3753439c0,4853.4,Internet,In
4638a157-5d5c-420e-92ff-259b064df700,a8b97820-e92c-4b92-a279-67a3753439c0,1790.13,Internet,In
5f96a379-0628-483b-905c-0d246b3dae08,1874ed7d-9190-453f-b2d2-570a2ef634f2,3163.53,Mobile,In
4cf21d8c-8188-4c0b-8b07-4323d7d30613,1874ed7d-9190-453f-b2d2-570a2ef634f2,4471.59,Mobile,In
bd94776b-963c-4bb0-a4c0-9b48a4a9a9b1,1874ed7d-9190-453f-b2d2-570a2ef634f2,3551.21,Mobile,In
164d72ea-fff8-463a-a87e-6f47558fa5ae,1874ed7d-9190-453f-b2d2-570a2ef634f2,2175.93,Internet,Out
03adab23-ea9f-4997-bf86-95ec798799f9,1874ed7d-9190-453f-b2d2-570a2ef634f2,2341.15,Internet,In
ceaade53-2032-419e-825e-f87bea1403f5,1874ed7d-9190-453f-b2d2-570a2ef634f2,2029.61,Card,In
7ab7dba3-4866-4a2c-827b-99f90cb8ea81,1874ed7d-9190-453f-b2d2-570a2ef634f2,4649.76,Mobile,Out
e3c3e936-0598-4daa-96f6-63e735ef7ab1,0b2d983a-f218-4128-b2da-61f764bfc76d,2309.24,Mobile,Out
8f146c59-70a4-47e1-942a-aab286126a36,0b2d983a-f218-4128-b2da-61f764bfc76d,1268.38,Card,In
54dac46d-70f4-43e4-9267-ffe48b04283a,0b2d983a-f218-4128-b2da-61f764bfc76d,291.05,International,Out
396f0d03-62f4-48f7-a07b-1217edbbf017,0b2d983a-f218-4128-b2da-61f764bfc76d,3641.36,Internet,In
bf9546dc-df2c-4adf-aa57-e132293b7b1f,0b2d983a-f218-4128-b2da-61f764bfc76d,2497.94,Card,In
4ba9d84e-411b-4175-9f66-8c9985af9ca3,0b2d983a-f218-4128-b2da-61f764bfc76d,1336.56,Card,Out
